,Date,Game_Index,Team,GameYear
14064,2013-12-31,6,OKC,13
14065,2013-12-31,6,POR,13
14066,2013-12-31,7,ORL,13
14067,2013-12-31,7,GSW,13
14068,2013-12-31,8,SAS,13
14069,2013-12-31,8,BRK,13
14070,2014-01-01,1,DEN,13
14071,2014-01-01,1,PHI,13
14072,2014-01-01,2,LAC,13
14073,2014-01-01,2,CHA,13
14074,2014-01-01,3,MIN,13
14075,2014-01-01,3,NOP,13
14076,2014-01-01,4,TOR,13
14077,2014-01-01,4,IND,13
14078,2014-01-01,5,WAS,13
14079,2014-01-01,5,DAL,13
14080,2014-01-02,1,CHI,13
14081,2014-01-02,1,BOS,13
14082,2014-01-02,2,CLE,13
14083,2014-01-02,2,ORL,13
14084,2014-01-02,3,MIA,13
14085,2014-01-02,3,GSW,13
14086,2014-01-02,4,OKC,13
14087,2014-01-02,4,BRK,13
14088,2014-01-02,5,PHO,13
14089,2014-01-02,5,MEM,13
14090,2014-01-02,6,POR,13
14091,2014-01-02,6,CHA,13
14092,2014-01-02,7,SAC,13
14093,2014-01-02,7,PHI,13
14094,2014-01-02,8,SAS,13
14095,2014-01-02,8,NYK,13
14096,2014-01-02,9,UTA,13
14097,2014-01-02,9,MIL,13
14098,2014-01-03,1,ATL,13
14099,2014-01-03,1,GSW,13
14100,2014-01-03,2,BOS,13
14101,2014-01-03,2,NOP,13
14102,2014-01-03,3,DAL,13
14103,2014-01-03,3,LAC,13
14104,2014-01-03,4,DEN,13
14105,2014-01-03,4,MEM,13
14106,2014-01-03,5,HOU,13
14107,2014-01-03,5,NYK,13
14108,2014-01-03,6,LAL,13
14109,2014-01-03,6,UTA,13
14110,2014-01-03,7,WAS,13
14111,2014-01-03,7,TOR,13
14112,2014-01-04,1,BRK,13
14113,2014-01-04,1,CLE,13
14114,2014-01-04,2,CHI,13
14115,2014-01-04,2,ATL,13
14116,2014-01-04,3,IND,13
14117,2014-01-04,3,NOP,13
14118,2014-01-04,4,MIN,13
14119,2014-01-04,4,OKC,13
14120,2014-01-04,5,ORL,13
14121,2014-01-04,5,MIA,13
14122,2014-01-04,6,PHO,13
14123,2014-01-04,6,MIL,13
14124,2014-01-04,7,POR,13
14125,2014-01-04,7,PHI,13
14126,2014-01-04,8,SAC,13
14127,2014-01-04,8,CHA,13
14128,2014-01-04,9,SAS,13
14129,2014-01-04,9,LAC,13
14130,2014-01-05,1,CLE,13
14131,2014-01-05,1,IND,13
14132,2014-01-05,2,DAL,13
14133,2014-01-05,2,NYK,13
14134,2014-01-05,3,DET,13
14135,2014-01-05,3,MEM,13
14136,2014-01-05,4,LAL,13
14137,2014-01-05,4,DEN,13
14138,2014-01-05,5,MIA,13
14139,2014-01-05,5,TOR,13
14140,2014-01-05,6,OKC,13
14141,2014-01-05,6,BOS,13
14142,2014-01-05,7,WAS,13
14143,2014-01-05,7,GSW,13
14144,2014-01-06,1,BRK,13
14145,2014-01-06,1,ATL,13
14146,2014-01-06,2,LAC,13
14147,2014-01-06,2,ORL,13
14148,2014-01-06,3,PHI,13
14149,2014-01-06,3,MIN,13
14150,2014-01-07,1,CHA,13
14151,2014-01-07,1,WAS,13
14152,2014-01-07,2,CHI,13
14153,2014-01-07,2,PHO,13
14154,2014-01-07,3,CLE,13
14155,2014-01-07,3,PHI,13
14156,2014-01-07,4,DAL,13
14157,2014-01-07,4,LAL,13
14158,2014-01-07,5,DEN,13
14159,2014-01-07,5,BOS,13
14160,2014-01-07,6,IND,13
14161,2014-01-07,6,TOR,13
14162,2014-01-07,7,MEM,13
14163,2014-01-07,7,SAS,13
14164,2014-01-07,8,MIA,13
14165,2014-01-07,8,NOP,13
14166,2014-01-07,9,MIL,13
14167,2014-01-07,9,GSW,13
14168,2014-01-07,10,NYK,13
14169,2014-01-07,10,DET,13
14170,2014-01-07,11,SAC,13
14171,2014-01-07,11,POR,13
14172,2014-01-07,12,UTA,13
14173,2014-01-07,12,OKC,13
14174,2014-01-08,1,ATL,13
14175,2014-01-08,1,IND,13
14176,2014-01-08,2,BRK,13
14177,2014-01-08,2,GSW,13
14178,2014-01-08,3,HOU,13
14179,2014-01-08,3,LAL,13
14180,2014-01-08,4,LAC,13
14181,2014-01-08,4,BOS,13
14182,2014-01-08,5,MIN,13
14183,2014-01-08,5,PHO,13
14184,2014-01-08,6,NOP,13
14185,2014-01-08,6,WAS,13
14186,2014-01-08,7,POR,13
14187,2014-01-08,7,ORL,13
14188,2014-01-08,8,SAS,13
14189,2014-01-08,8,DAL,13
14190,2014-01-08,9,TOR,13
14191,2014-01-08,9,DET,13
14192,2014-01-09,1,DEN,13
14193,2014-01-09,1,OKC,13
14194,2014-01-09,2,NYK,13
14195,2014-01-09,2,MIA,13
14196,2014-01-10,1,ATL,13
14197,2014-01-10,1,HOU,13
14198,2014-01-10,2,BRK,13
14199,2014-01-10,2,MIA,13
14200,2014-01-10,3,GSW,13
14201,2014-01-10,3,BOS,13
14202,2014-01-10,4,IND,13
14203,2014-01-10,4,WAS,13
14204,2014-01-10,5,LAC,13
14205,2014-01-10,5,LAL,13
14206,2014-01-10,6,MEM,13
14207,2014-01-10,6,PHO,13
14208,2014-01-10,7,MIL,13
14209,2014-01-10,7,CHI,13
14210,2014-01-10,8,MIN,13
14211,2014-01-10,8,CHA,13
14212,2014-01-10,9,NOP,13
14213,2014-01-10,9,DAL,13
14214,2014-01-10,10,PHI,13
14215,2014-01-10,10,DET,13
14216,2014-01-10,11,SAC,13
14217,2014-01-10,11,ORL,13
14218,2014-01-10,12,UTA,13
14219,2014-01-10,12,CLE,13
14220,2014-01-11,1,CHI,13
14221,2014-01-11,1,CHA,13
14222,2014-01-11,2,DAL,13
14223,2014-01-11,2,NOP,13
14224,2014-01-11,3,DEN,13
14225,2014-01-11,3,ORL,13
14226,2014-01-11,4,DET,13
14227,2014-01-11,4,PHO,13
14228,2014-01-11,5,OKC,13
14229,2014-01-11,5,MIL,13
14230,2014-01-11,6,PHI,13
14231,2014-01-11,6,NYK,13
14232,2014-01-11,7,POR,13
14233,2014-01-11,7,BOS,13
14234,2014-01-11,8,TOR,13
14235,2014-01-11,8,BRK,13
14236,2014-01-11,9,WAS,13
14237,2014-01-11,9,HOU,13
14238,2014-01-12,1,MEM,13
14239,2014-01-12,1,ATL,13
14240,2014-01-12,2,SAC,13
14241,2014-01-12,2,CLE,13
14242,2014-01-12,3,SAS,13
14243,2014-01-12,3,MIN,13
14244,2014-01-13,1,BOS,13
14245,2014-01-13,1,HOU,13
14246,2014-01-13,2,CHI,13
14247,2014-01-13,2,WAS,13
14248,2014-01-13,3,DAL,13
14249,2014-01-13,3,ORL,13
14250,2014-01-13,4,NOP,13
14251,2014-01-13,4,SAS,13
14252,2014-01-13,5,NYK,13
14253,2014-01-13,5,PHO,13
14254,2014-01-13,6,TOR,13
14255,2014-01-13,6,MIL,13
14256,2014-01-13,7,UTA,13
14257,2014-01-13,7,DEN,13
14258,2014-01-14,1,CHA,13
14259,2014-01-14,1,NYK,13
14260,2014-01-14,2,IND,13
14261,2014-01-14,2,SAC,13
14262,2014-01-14,3,LAL,13
14263,2014-01-14,3,CLE,13
14264,2014-01-14,4,MEM,13
14265,2014-01-14,4,OKC,13
14266,2014-01-15,1,BOS,13
14267,2014-01-15,1,TOR,13
14268,2014-01-15,2,GSW,13
14269,2014-01-15,2,DEN,13
14270,2014-01-15,3,LAC,13
14271,2014-01-15,3,DAL,13
14272,2014-01-15,4,MIL,13
14273,2014-01-15,4,MEM,13
14274,2014-01-15,5,MIN,13
14275,2014-01-15,5,SAC,13
14276,2014-01-15,6,NOP,13
14277,2014-01-15,6,HOU,13
14278,2014-01-15,7,ORL,13
14279,2014-01-15,7,CHI,13
14280,2014-01-15,8,PHI,13
14281,2014-01-15,8,CHA,13
14282,2014-01-15,9,PHO,13
14283,2014-01-15,9,LAL,13
14284,2014-01-15,10,POR,13
14285,2014-01-15,10,CLE,13
14286,2014-01-15,11,SAS,13
14287,2014-01-15,11,UTA,13
14288,2014-01-15,12,WAS,13
14289,2014-01-15,12,MIA,13
14290,2014-01-16,1,ATL,13
14291,2014-01-16,1,BRK,13
14292,2014-01-16,2,HOU,13
14293,2014-01-16,2,OKC,13
14294,2014-01-16,3,IND,13
14295,2014-01-16,3,NYK,13
14296,2014-01-17,1,BOS,13
14297,2014-01-17,1,LAL,13
14298,2014-01-17,2,DEN,13
14299,2014-01-17,2,CLE,13
14300,2014-01-17,3,DET,13
14301,2014-01-17,3,UTA,13
14302,2014-01-17,4,MEM,13
14303,2014-01-17,4,SAC,13
14304,2014-01-17,5,NYK,13
14305,2014-01-17,5,LAC,13
14306,2014-01-17,6,OKC,13
14307,2014-01-17,6,GSW,13
14308,2014-01-17,7,ORL,13
14309,2014-01-17,7,CHA,13
14310,2014-01-17,8,PHI,13
14311,2014-01-17,8,MIA,13
14312,2014-01-17,9,PHO,13
14313,2014-01-17,9,DAL,13
14314,2014-01-17,10,SAS,13
14315,2014-01-17,10,POR,13
14316,2014-01-17,11,TOR,13
14317,2014-01-17,11,MIN,13
14318,2014-01-17,12,WAS,13
14319,2014-01-17,12,CHI,13
14320,2014-01-18,1,CHA,13
14321,2014-01-18,1,MIA,13
14322,2014-01-18,2,CHI,13
14323,2014-01-18,2,PHI,13
14324,2014-01-18,3,DAL,13
14325,2014-01-18,3,POR,13
14326,2014-01-18,4,HOU,13
14327,2014-01-18,4,MIL,13
14328,2014-01-18,5,IND,13
14329,2014-01-18,5,LAC,13
14330,2014-01-18,6,MIN,13
14331,2014-01-18,6,UTA,13
14332,2014-01-18,7,NOP,13
14333,2014-01-18,7,GSW,13
14334,2014-01-18,8,WAS,13
14335,2014-01-18,8,DET,13
14336,2014-01-19,1,OKC,13
14337,2014-01-19,1,SAC,13
14338,2014-01-19,2,ORL,13
14339,2014-01-19,2,BOS,13
14340,2014-01-19,3,PHO,13
14341,2014-01-19,3,DEN,13
14342,2014-01-19,4,SAS,13
14343,2014-01-19,4,MIL,13
14344,2014-01-19,5,TOR,13
14345,2014-01-19,5,LAL,13
14346,2014-01-20,1,ATL,13
14347,2014-01-20,1,MIA,13
14348,2014-01-20,2,CHA,13
14349,2014-01-20,2,TOR,13
14350,2014-01-20,3,CHI,13
14351,2014-01-20,3,LAL,13
14352,2014-01-20,4,CLE,13
14353,2014-01-20,4,DAL,13
14354,2014-01-20,5,DET,13
14355,2014-01-20,5,LAC,13
14356,2014-01-20,6,GSW,13
14357,2014-01-20,6,IND,13
14358,2014-01-20,7,HOU,13
14359,2014-01-20,7,POR,13
14360,2014-01-20,8,MEM,13
14361,2014-01-20,8,NOP,13
14362,2014-01-20,9,NYK,13
14363,2014-01-20,9,BRK,13
14364,2014-01-20,10,WAS,13
14365,2014-01-20,10,PHI,13
14366,2014-01-21,1,BRK,13
14367,2014-01-21,1,ORL,13
14368,2014-01-21,2,MIA,13
14369,2014-01-21,2,BOS,13
14370,2014-01-21,3,NOP,13
14371,2014-01-21,3,SAC,13
14372,2014-01-21,4,OKC,13
14373,2014-01-21,4,POR,13
14374,2014-01-21,5,UTA,13
14375,2014-01-21,5,MIN,13
14376,2014-01-22,1,CHA,13
14377,2014-01-22,1,LAC,13
14378,2014-01-22,2,CLE,13
14379,2014-01-22,2,CHI,13
14380,2014-01-22,3,HOU,13
14381,2014-01-22,3,SAC,13
14382,2014-01-22,4,MIL,13
14383,2014-01-22,4,DET,13
14384,2014-01-22,5,NYK,13
14385,2014-01-22,5,PHI,13
14386,2014-01-22,6,ORL,13
14387,2014-01-22,6,ATL,13
14388,2014-01-22,7,PHO,13
14389,2014-01-22,7,IND,13
14390,2014-01-22,8,SAS,13
14391,2014-01-22,8,OKC,13
14392,2014-01-22,9,TOR,13
14393,2014-01-22,9,DAL,13
14394,2014-01-22,10,WAS,13
14395,2014-01-22,10,BOS,13
14396,2014-01-23,1,MIA,13
14397,2014-01-23,1,LAL,13
14398,2014-01-23,2,POR,13
14399,2014-01-23,2,DEN,13
14400,2014-01-24,1,ATL,13
14401,2014-01-24,1,SAS,13
14402,2014-01-24,2,BOS,13
14403,2014-01-24,2,OKC,13
14404,2014-01-24,3,BRK,13
14405,2014-01-24,3,DAL,13
14406,2014-01-24,4,CHI,13
14407,2014-01-24,4,LAC,13
14408,2014-01-24,5,CLE,13
14409,2014-01-24,5,MIL,13
14410,2014-01-24,6,DET,13
14411,2014-01-24,6,NOP,13
14412,2014-01-24,7,GSW,13
14413,2014-01-24,7,MIN,13
14414,2014-01-24,8,HOU,13
14415,2014-01-24,8,MEM,13
14416,2014-01-24,9,NYK,13
14417,2014-01-24,9,CHA,13
14418,2014-01-24,10,ORL,13
14419,2014-01-24,10,LAL,13
14420,2014-01-24,11,PHI,13
14421,2014-01-24,11,TOR,13
14422,2014-01-24,12,PHO,13
14423,2014-01-24,12,WAS,13
14424,2014-01-24,13,SAC,13
14425,2014-01-24,13,IND,13
14426,2014-01-25,1,CHA,13
14427,2014-01-25,1,CHI,13
14428,2014-01-25,2,DEN,13
14429,2014-01-25,2,IND,13
14430,2014-01-25,3,MEM,13
14431,2014-01-25,3,HOU,13
14432,2014-01-25,4,MIL,13
14433,2014-01-25,4,ATL,13
14434,2014-01-25,5,PHI,13
14435,2014-01-25,5,OKC,13
14436,2014-01-25,6,POR,13
14437,2014-01-25,6,MIN,13
14438,2014-01-25,7,TOR,13
14439,2014-01-25,7,LAC,13
14440,2014-01-25,8,UTA,13
14441,2014-01-25,8,WAS,13
14442,2014-01-26,1,BOS,13
14443,2014-01-26,1,BRK,13
14444,2014-01-26,2,CLE,13
14445,2014-01-26,2,PHO,13
14446,2014-01-26,3,DAL,13
14447,2014-01-26,3,DET,13
14448,2014-01-26,4,GSW,13
14449,2014-01-26,4,POR,13
14450,2014-01-26,5,MIA,13
14451,2014-01-26,5,SAS,13
14452,2014-01-26,6,NOP,13
14453,2014-01-26,6,ORL,13
14454,2014-01-26,7,NYK,13
14455,2014-01-26,7,LAL,13
14456,2014-01-26,8,SAC,13
14457,2014-01-26,8,DEN,13
14458,2014-01-27,1,BRK,13
14459,2014-01-27,1,TOR,13
14460,2014-01-27,2,CHI,13
14461,2014-01-27,2,MIN,13
14462,2014-01-27,3,MIL,13
14463,2014-01-27,3,LAC,13
14464,2014-01-27,4,OKC,13
14465,2014-01-27,4,ATL,13
14466,2014-01-27,5,PHI,13
14467,2014-01-27,5,PHO,13
14468,2014-01-27,6,UTA,13
14469,2014-01-27,6,SAC,13
14470,2014-01-28,1,CLE,13
14471,2014-01-28,1,NOP,13
14472,2014-01-28,2,DET,13
14473,2014-01-28,2,ORL,13
14474,2014-01-28,3,GSW,13
14475,2014-01-28,3,WAS,13
14476,2014-01-28,4,HOU,13
14477,2014-01-28,4,SAS,13
14478,2014-01-28,5,LAL,13
14479,2014-01-28,5,IND,13
14480,2014-01-28,6,NYK,13
14481,2014-01-28,6,BOS,13
14482,2014-01-28,7,POR,13
14483,2014-01-28,7,MEM,13
14484,2014-01-29,1,BOS,13
14485,2014-01-29,1,PHI,13
14486,2014-01-29,2,DAL,13
14487,2014-01-29,2,HOU,13
14488,2014-01-29,3,DEN,13
14489,2014-01-29,3,CHA,13
14490,2014-01-29,4,LAC,13
14491,2014-01-29,4,WAS,13
14492,2014-01-29,5,MIA,13
14493,2014-01-29,5,OKC,13
14494,2014-01-29,6,MIL,13
14495,2014-01-29,6,PHO,13
14496,2014-01-29,7,MIN,13
14497,2014-01-29,7,NOP,13
14498,2014-01-29,8,SAC,13
14499,2014-01-29,8,MEM,13
14500,2014-01-29,9,SAS,13
14501,2014-01-29,9,CHI,13
14502,2014-01-29,10,TOR,13
14503,2014-01-29,10,ORL,13
14504,2014-01-30,1,GSW,13
14505,2014-01-30,1,LAC,13
14506,2014-01-30,2,IND,13
14507,2014-01-30,2,PHO,13
14508,2014-01-30,3,NYK,13
14509,2014-01-30,3,CLE,13
14510,2014-01-31,1,BRK,13
14511,2014-01-31,1,OKC,13
14512,2014-01-31,2,DAL,13
14513,2014-01-31,2,SAC,13
14514,2014-01-31,3,DEN,13
14515,2014-01-31,3,TOR,13
14516,2014-01-31,4,LAL,13
14517,2014-01-31,4,CHA,13
14518,2014-01-31,5,MIN,13
14519,2014-01-31,5,MEM,13
14520,2014-01-31,6,ORL,13
14521,2014-01-31,6,MIL,13
14522,2014-01-31,7,PHI,13
14523,2014-01-31,7,ATL,13
14524,2014-01-31,8,UTA,13
14525,2014-01-31,8,GSW,13
14526,2014-02-01,1,ATL,13
14527,2014-02-01,1,MIN,13
14528,2014-02-01,2,DET,13
14529,2014-02-01,2,PHI,13
14530,2014-02-01,3,HOU,13
14531,2014-02-01,3,CLE,13
14532,2014-02-01,4,IND,13
14533,2014-02-01,4,BRK,13
14534,2014-02-01,5,LAC,13
14535,2014-02-01,5,UTA,13
14536,2014-02-01,6,MEM,13
14537,2014-02-01,6,MIL,13
14538,2014-02-01,7,NOP,13
14539,2014-02-01,7,CHI,13
14540,2014-02-01,8,NYK,13
14541,2014-02-01,8,MIA,13
14542,2014-02-01,9,PHO,13
14543,2014-02-01,9,CHA,13
14544,2014-02-01,10,POR,13
14545,2014-02-01,10,TOR,13
14546,2014-02-01,11,SAS,13
14547,2014-02-01,11,SAC,13
14548,2014-02-01,12,WAS,13
14549,2014-02-01,12,OKC,13
14550,2014-02-02,1,BOS,13
14551,2014-02-02,1,ORL,13
14552,2014-02-03,1,BRK,13
14553,2014-02-03,1,PHI,13
14554,2014-02-03,2,DAL,13
14555,2014-02-03,2,CLE,13
14556,2014-02-03,3,DEN,13
14557,2014-02-03,3,LAC,13
14558,2014-02-03,4,IND,13
14559,2014-02-03,4,ORL,13
14560,2014-02-03,5,MIA,13
14561,2014-02-03,5,DET,13
14562,2014-02-03,6,MIL,13
14563,2014-02-03,6,NYK,13
14564,2014-02-03,7,NOP,13
14565,2014-02-03,7,SAS,13
14566,2014-02-03,8,OKC,13
14567,2014-02-03,8,MEM,13
14568,2014-02-03,9,SAC,13
14569,2014-02-03,9,CHI,13
14570,2014-02-03,10,UTA,13
14571,2014-02-03,10,TOR,13
14572,2014-02-03,11,WAS,13
14573,2014-02-03,11,POR,13
14574,2014-02-04,1,ATL,13
14575,2014-02-04,1,IND,13
14576,2014-02-04,2,GSW,13
14577,2014-02-04,2,CHA,13
14578,2014-02-04,3,MIN,13
14579,2014-02-04,3,LAL,13
14580,2014-02-04,4,PHO,13
14581,2014-02-04,4,CHI,13
14582,2014-02-05,1,CLE,13
14583,2014-02-05,1,LAL,13
14584,2014-02-05,2,DEN,13
14585,2014-02-05,2,MIL,13
14586,2014-02-05,3,HOU,13
14587,2014-02-05,3,PHO,13
14588,2014-02-05,4,LAC,13
14589,2014-02-05,4,MIA,13
14590,2014-02-05,5,MEM,13
14591,2014-02-05,5,DAL,13
14592,2014-02-05,6,NOP,13
14593,2014-02-05,6,ATL,13
14594,2014-02-05,7,NYK,13
14595,2014-02-05,7,POR,13
14596,2014-02-05,8,OKC,13
14597,2014-02-05,8,MIN,13
14598,2014-02-05,9,ORL,13
14599,2014-02-05,9,DET,13
14600,2014-02-05,10,PHI,13
14601,2014-02-05,10,BOS,13
14602,2014-02-05,11,SAC,13
14603,2014-02-05,11,TOR,13
14604,2014-02-05,12,WAS,13
14605,2014-02-05,12,SAS,13
14606,2014-02-06,1,BRK,13
14607,2014-02-06,1,SAS,13
14608,2014-02-06,2,GSW,13
14609,2014-02-06,2,CHI,13
14610,2014-02-07,1,BOS,13
14611,2014-02-07,1,SAC,13
14612,2014-02-07,2,DAL,13
14613,2014-02-07,2,UTA,13
14614,2014-02-07,3,DET,13
14615,2014-02-07,3,BRK,13
14616,2014-02-07,4,IND,13
14617,2014-02-07,4,POR,13
14618,2014-02-07,5,LAC,13
14619,2014-02-07,5,TOR,13
14620,2014-02-07,6,NOP,13
14621,2014-02-07,6,MIN,13
14622,2014-02-07,7,NYK,13
14623,2014-02-07,7,DEN,13
14624,2014-02-07,8,ORL,13
14625,2014-02-07,8,OKC,13
14626,2014-02-07,9,PHI,13
14627,2014-02-07,9,LAL,13
14628,2014-02-07,10,WAS,13
14629,2014-02-07,10,CLE,13
14630,2014-02-08,1,ATL,13
14631,2014-02-08,1,MEM,13
14632,2014-02-08,2,CHA,13
14633,2014-02-08,2,SAS,13
14634,2014-02-08,3,DET,13
14635,2014-02-08,3,DEN,13
14636,2014-02-08,4,MIL,13
14637,2014-02-08,4,HOU,13
14638,2014-02-08,5,MIN,13
14639,2014-02-08,5,POR,13
14640,2014-02-08,6,PHO,13
14641,2014-02-08,6,GSW,13
14642,2014-02-08,7,UTA,13
14643,2014-02-08,7,MIA,13
14644,2014-02-09,1,BOS,13
14645,2014-02-09,1,DAL,13
14646,2014-02-09,2,BRK,13
14647,2014-02-09,2,NOP,13
14648,2014-02-09,3,CLE,13
14649,2014-02-09,3,MEM,13
14650,2014-02-09,4,LAC,13
14651,2014-02-09,4,PHI,13
14652,2014-02-09,5,LAL,13
14653,2014-02-09,5,CHI,13
14654,2014-02-09,6,OKC,13
14655,2014-02-09,6,NYK,13
14656,2014-02-09,7,ORL,13
14657,2014-02-09,7,IND,13
14658,2014-02-09,8,WAS,13
14659,2014-02-09,8,SAC,13
14660,2014-02-10,1,DET,13
14661,2014-02-10,1,SAS,13
14662,2014-02-10,2,GSW,13
14663,2014-02-10,2,PHI,13
14664,2014-02-10,3,IND,13
14665,2014-02-10,3,DEN,13
14666,2014-02-10,4,MIL,13
14667,2014-02-10,4,BOS,13
14668,2014-02-10,5,MIN,13
14669,2014-02-10,5,HOU,13
14670,2014-02-10,6,TOR,13
14671,2014-02-10,6,NOP,13
14672,2014-02-11,1,CHA,13
14673,2014-02-11,1,DAL,13
14674,2014-02-11,2,CHI,13
14675,2014-02-11,2,ATL,13
14676,2014-02-11,3,CLE,13
14677,2014-02-11,3,SAC,13
14678,2014-02-11,4,LAL,13
14679,2014-02-11,4,UTA,13
14680,2014-02-11,5,MEM,13
14681,2014-02-11,5,WAS,13
14682,2014-02-11,6,PHO,13
14683,2014-02-11,6,MIA,13
14684,2014-02-11,7,POR,13
14685,2014-02-11,7,OKC,13
14686,2014-02-12,1,BOS,13
14687,2014-02-12,1,SAS,13
14688,2014-02-12,2,BRK,13
14689,2014-02-12,2,CHA,13
14690,2014-02-12,3,DET,13
14691,2014-02-12,3,CLE,13
14692,2014-02-12,4,GSW,13
14693,2014-02-12,4,MIA,13
14694,2014-02-12,5,HOU,13
14695,2014-02-12,5,WAS,13
14696,2014-02-12,6,IND,13
14697,2014-02-12,6,DAL,13
14698,2014-02-12,7,LAC,13
14699,2014-02-12,7,POR,13
14700,2014-02-12,8,MIL,13
14701,2014-02-12,8,NOP,13
14702,2014-02-12,9,MIN,13
14703,2014-02-12,9,DEN,13
14704,2014-02-12,10,NYK,13
14705,2014-02-12,10,SAC,13
14706,2014-02-12,11,ORL,13
14707,2014-02-12,11,MEM,13
14708,2014-02-12,12,TOR,13
14709,2014-02-12,12,ATL,13
14710,2014-02-12,13,UTA,13
14711,2014-02-12,13,PHI,13
14712,2014-02-13,1,CHI,13
14713,2014-02-13,1,BRK,13
14714,2014-02-13,2,LAL,13
14715,2014-02-13,2,OKC,13
14716,2014-02-18,1,DAL,13
14717,2014-02-18,1,MIA,13
14718,2014-02-18,2,DEN,13
14719,2014-02-18,2,PHO,13
14720,2014-02-18,3,DET,13
14721,2014-02-18,3,CHA,13
14722,2014-02-18,4,IND,13
14723,2014-02-18,4,ATL,13
14724,2014-02-18,5,LAC,13
14725,2014-02-18,5,SAS,13
14726,2014-02-18,6,MEM,13
14727,2014-02-18,6,NYK,13
14728,2014-02-18,7,MIL,13
14729,2014-02-18,7,ORL,13
14730,2014-02-18,8,PHI,13
14731,2014-02-18,8,CLE,13
14732,2014-02-18,9,WAS,13
14733,2014-02-18,9,TOR,13
14734,2014-02-19,1,ATL,13
14735,2014-02-19,1,WAS,13
14736,2014-02-19,2,CHA,13
14737,2014-02-19,2,DET,13
14738,2014-02-19,3,CLE,13
14739,2014-02-19,3,ORL,13
14740,2014-02-19,4,LAL,13
14741,2014-02-19,4,HOU,13
14742,2014-02-19,5,MIN,13
14743,2014-02-19,5,IND,13
14744,2014-02-19,6,NOP,13
14745,2014-02-19,6,NYK,13
14746,2014-02-19,7,PHO,13
14747,2014-02-19,7,BOS,13
14748,2014-02-19,8,POR,13
14749,2014-02-19,8,SAS,13
14750,2014-02-19,9,SAC,13
14751,2014-02-19,9,GSW,13
14752,2014-02-19,10,TOR,13
14753,2014-02-19,10,CHI,13
14754,2014-02-19,11,UTA,13
14755,2014-02-19,11,BRK,13
14756,2014-02-20,1,GSW,13
14757,2014-02-20,1,HOU,13
14758,2014-02-20,2,MIL,13
14759,2014-02-20,2,DEN,13
14760,2014-02-20,3,OKC,13
14761,2014-02-20,3,MIA,13
14762,2014-02-21,1,CHA,13
14763,2014-02-21,1,NOP,13
14764,2014-02-21,2,CHI,13
14765,2014-02-21,2,DEN,13
14766,2014-02-21,3,DET,13
14767,2014-02-21,3,ATL,13
14768,2014-02-21,4,LAL,13
14769,2014-02-21,4,BOS,13
14770,2014-02-21,5,MEM,13
14771,2014-02-21,5,LAC,13
14772,2014-02-21,6,ORL,13
14773,2014-02-21,6,NYK,13
14774,2014-02-21,7,PHI,13
14775,2014-02-21,7,DAL,13
14776,2014-02-21,8,PHO,13
14777,2014-02-21,8,SAS,13
14778,2014-02-21,9,POR,13
14779,2014-02-21,9,UTA,13
14780,2014-02-21,10,TOR,13
14781,2014-02-21,10,CLE,13
14782,2014-02-22,1,ATL,13
14783,2014-02-22,1,NYK,13
14784,2014-02-22,2,CHA,13
14785,2014-02-22,2,MEM,13
14786,2014-02-22,3,DET,13
14787,2014-02-22,3,DAL,13
14788,2014-02-22,4,GSW,13
14789,2014-02-22,4,BRK,13
14790,2014-02-22,5,MIL,13
14791,2014-02-22,5,IND,13
14792,2014-02-22,6,SAC,13
14793,2014-02-22,6,BOS,13
14794,2014-02-22,7,UTA,13
14795,2014-02-22,7,MIN,13
14796,2014-02-22,8,WAS,13
14797,2014-02-22,8,NOP,13
14798,2014-02-23,1,CLE,13
14799,2014-02-23,1,WAS,13
14800,2014-02-23,2,DEN,13
14801,2014-02-23,2,SAC,13
14802,2014-02-23,3,LAL,13
14803,2014-02-23,3,BRK,13
14804,2014-02-23,4,MIA,13
14805,2014-02-23,4,CHI,13
14806,2014-02-23,5,OKC,13
14807,2014-02-23,5,LAC,13
14808,2014-02-23,6,PHO,13
14809,2014-02-23,6,HOU,13
14810,2014-02-23,7,POR,13
14811,2014-02-23,7,MIN,13
14812,2014-02-23,8,TOR,13
14813,2014-02-23,8,ORL,13
14814,2014-02-24,1,DET,13
14815,2014-02-24,1,GSW,13
14816,2014-02-24,2,NOP,13
14817,2014-02-24,2,LAC,13
14818,2014-02-24,3,NYK,13
14819,2014-02-24,3,DAL,13
14820,2014-02-24,4,PHI,13
14821,2014-02-24,4,MIL,13
14822,2014-02-24,5,UTA,13
14823,2014-02-24,5,BOS,13
14824,2014-02-25,1,ATL,13
14825,2014-02-25,1,CHI,13
14826,2014-02-25,2,CLE,13
14827,2014-02-25,2,TOR,13
14828,2014-02-25,3,DEN,13
14829,2014-02-25,3,POR,13
14830,2014-02-25,4,IND,13
14831,2014-02-25,4,LAL,13
14832,2014-02-25,5,PHO,13
14833,2014-02-25,5,MIN,13
14834,2014-02-25,6,SAC,13
14835,2014-02-25,6,HOU,13
14836,2014-02-25,7,WAS,13
14837,2014-02-25,7,ORL,13
14838,2014-02-26,1,BOS,13
14839,2014-02-26,1,ATL,13
14840,2014-02-26,2,CHI,13
14841,2014-02-26,2,GSW,13
14842,2014-02-26,3,DAL,13
14843,2014-02-26,3,NOP,13
14844,2014-02-26,4,LAC,13
